Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Rule ID,HitCount
54418,22114,0,0,deny,66,66,0,1,0,1,0,12063,3
63982,25174,0,0,deny,66,66,0,1,0,1,0,12070,3
29509,25174,0,0,deny,62,62,0,1,0,1,0,14047,2
50465,445,0,0,deny,70,70,0,1,0,1,0,2247,3
50464,445,0,0,deny,70,70,0,1,0,1,0,1953,3
50458,445,0,0,deny,70,70,0,1,0,1,0,14817,1
50456,445,0,0,deny,70,70,0,1,0,1,0,14818,1
37011,25174,0,0,deny,146,146,0,1,0,1,0,8618,3
62020,445,0,0,deny,70,70,0,1,0,1,0,14819,1
31683,35440,0,0,deny,146,146,0,1,0,1,0,10524,3
62019,445,0,0,deny,70,70,0,1,0,1,0,14820,2
62217,445,0,0,deny,66,66,0,1,0,1,0,14821,1
62215,445,0,0,deny,66,66,0,1,0,1,0,14822,2
62214,445,0,0,deny,66,66,0,1,0,1,0,14823,1
5841,22114,0,0,deny,62,62,0,1,0,1,0,14824,2
15442,22114,0,0,deny,66,66,0,1,0,1,0,12077,3
62015,445,0,0,deny,70,70,0,1,0,1,0,14825,2
64002,15503,0,0,deny,146,146,0,1,0,1,0,14826,1
50455,445,0,0,deny,70,70,0,1,0,1,0,14827,2
7810,25174,0,0,deny,66,66,0,1,0,1,0,12079,3
50446,445,0,0,deny,70,70,0,1,0,1,0,14828,1
50445,445,0,0,deny,70,70,0,1,0,1,0,14829,1
50444,445,0,0,deny,70,70,0,1,0,1,0,14830,2
62512,25174,0,0,deny,146,146,0,1,0,1,0,10653,3
62014,445,0,0,deny,70,70,0,1,0,1,0,14831,1
27309,6881,0,0,deny,62,62,0,1,0,1,0,14832,2
63023,51505,0,0,deny,66,66,0,1,0,1,0,13106,3
10540,25174,0,0,deny,146,146,0,1,0,1,0,14833,1
52644,57209,0,0,deny,66,66,0,1,0,1,0,13108,3
16092,50265,0,0,deny,62,62,0,1,0,1,0,13080,3
52143,37807,0,0,deny,66,66,0,1,0,1,0,13110,3
56397,26467,0,0,deny,66,66,0,1,0,1,0,12088,3
63569,62413,0,0,deny,62,62,0,1,0,1,0,14834,3
11842,23,0,0,deny,60,60,0,1,0,1,0,14835,1
62009,445,0,0,deny,70,70,0,1,0,1,0,14836,1
11136,19910,0,0,deny,62,62,0,1,0,1,0,3589,14
14740,26467,0,0,deny,62,62,0,1,0,1,0,13084,3
63116,22114,0,0,deny,62,62,0,1,0,1,0,9314,3
33556,25174,0,0,deny,146,146,0,1,0,1,0,9142,3
50432,445,0,0,deny,70,70,0,1,0,1,0,2307,3
50434,445,0,0,deny,70,70,0,1,0,1,0,14837,1
50431,445,0,0,deny,70,70,0,1,0,1,0,14838,1
59424,50265,0,0,deny,74,74,0,1,0,1,0,13091,3
63467,37807,0,0,deny,62,62,0,1,0,1,0,14839,3
31627,64147,0,0,deny,62,62,0,1,0,1,0,13082,3
62203,445,0,0,deny,66,66,0,1,0,1,0,14411,2
0,0,0,0,deny,74,74,0,1,0,1,0,965,88
53577,35894,0,0,deny,66,66,0,1,0,1,0,12097,3
6652,25174,0,0,deny,62,62,0,1,0,1,0,14076,2
63852,25174,0,0,deny,62,62,0,1,0,1,0,10260,3
5223,14446,0,0,deny,220,220,0,1,0,1,0,4249,10
43578,15503,0,0,deny,74,74,0,1,0,1,0,14840,6
5223,22981,0,0,deny,60,60,0,1,0,1,0,14841,2
45908,33330,0,0,deny,60,60,0,1,0,1,0,2277,22
8889,30434,0,0,deny,60,60,0,1,0,1,0,14842,1
2731,25174,0,0,deny,146,146,0,1,0,1,0,14843,1
61996,445,0,0,deny,70,70,0,1,0,1,0,14844,1
53199,30188,0,0,deny,66,66,0,1,0,1,0,12099,3
52210,51505,0,0,deny,66,66,0,1,0,1,0,13127,3
11488,22114,0,0,deny,66,66,0,1,0,1,0,12109,3
49893,25174,0,0,deny,66,66,0,1,0,1,0,12100,3
60342,36237,0,0,deny,66,66,0,1,0,1,0,13131,3
15499,22114,0,0,deny,62,62,0,1,0,1,0,7553,3
50427,445,0,0,deny,70,70,0,1,0,1,0,1994,3
50428,445,0,0,deny,70,70,0,1,0,1,0,14845,2
53022,25174,0,0,deny,66,66,0,1,0,1,0,12106,3
55826,42771,0,0,deny,66,66,0,1,0,1,0,12102,3
55825,52700,0,0,deny,66,66,0,1,0,1,0,12103,3
48826,25174,0,0,deny,66,66,0,1,0,1,0,12105,3
63242,50584,0,0,deny,62,62,0,1,0,1,0,14846,3
21542,57470,0,0,deny,74,74,0,1,0,1,0,10571,4
61993,445,0,0,deny,70,70,0,1,0,1,0,14847,2
50977,56205,0,0,deny,66,66,0,1,0,1,0,13134,3
2278,25174,0,0,deny,62,62,0,1,0,1,0,8255,3
62186,445,0,0,deny,66,66,0,1,0,1,0,14848,1
12143,56205,0,0,deny,62,62,0,1,0,1,0,14849,3
42238,25174,0,0,deny,66,66,0,1,0,1,0,12118,3
61017,64147,0,0,deny,66,66,0,1,0,1,0,12116,3
1733,65448,0,0,deny,66,66,0,1,0,1,0,12117,3
50415,445,0,0,deny,70,70,0,1,0,1,0,2012,4
10462,25174,0,0,deny,62,62,0,1,0,1,0,4606,3
50413,445,0,0,deny,70,70,0,1,0,1,0,14850,2
50412,445,0,0,deny,70,70,0,1,0,1,0,14851,2
50408,445,0,0,deny,70,70,0,1,0,1,0,2015,2
61989,445,0,0,deny,70,70,0,1,0,1,0,14852,1
11716,37965,0,0,deny,62,62,0,1,0,1,0,14853,6
61987,445,0,0,deny,70,70,0,1,0,1,0,14854,1
62184,445,0,0,deny,66,66,0,1,0,1,0,14855,2
61985,445,0,0,deny,70,70,0,1,0,1,0,14856,1
33886,52255,0,0,deny,162,162,0,1,0,1,0,7242,3
50573,22114,0,0,deny,62,62,0,1,0,1,0,14857,2
62172,445,0,0,deny,66,66,0,1,0,1,0,14858,2
62176,445,0,0,deny,66,66,0,1,0,1,0,14859,1
62177,445,0,0,deny,66,66,0,1,0,1,0,14462,2
62178,445,0,0,deny,66,66,0,1,0,1,0,14463,2
62173,445,0,0,deny,66,66,0,1,0,1,0,14465,2
62171,445,0,0,deny,66,66,0,1,0,1,0,14860,1
62167,445,0,0,deny,66,66,0,1,0,1,0,14861,2
63578,35440,0,0,deny,66,66,0,1,0,1,0,13221,3
52235,443,52235,443,allow,4892,844,4048,19,21,9,10,14862,1
58968,443,55462,443,allow,4934,1351,3583,21,21,11,10,14863,1
13171,53,13171,53,allow,404,259,145,3,32,2,1,14864,1
59944,80,51806,80,allow,1186,390,796,9,16,5,4,14865,2
55056,80,55056,80,allow,2959,1505,1454,10,16,6,4,14866,2
47322,80,21803,80,allow,75931,3459,72472,97,43,38,59,14867,1
52237,443,52237,443,allow,7718,2030,5688,23,20,11,12,14868,1
18166,53,18166,53,allow,825,99,726,2,30,1,1,14869,1
40800,443,27923,443,allow,19403,4043,15360,36,48,19,17,14870,1
49319,443,42333,443,allow,3191,2313,878,17,44,10,7,14871,1
53589,53,45469,53,allow,578,286,292,9,15,5,4,14872,1
58876,443,42159,443,allow,19357,12948,6409,47,18,26,21,14873,1
58610,443,32629,443,allow,6345,1545,4800,23,18,12,11,14874,1
49217,52769,38751,52769,allow,2189,1143,1046,10,16,6,4,14875,1
53843,17556,3555,17556,allow,320,140,180,6,7,3,3,14876,1
53821,7788,40501,7788,allow,70,70,0,1,5,1,0,14877,2
37665,443,54006,443,allow,8134,2717,5417,24,16,15,9,14878,1
61432,443,52750,443,allow,2959,1819,1140,19,86,10,9,14879,1
49656,443,50043,443,allow,11810,2769,9041,29,47,15,14,5652,4
63118,7000,63118,7000,allow,3310,1535,1775,15,15,8,7,14880,1
34256,443,33618,443,allow,67835,6280,61555,96,108,45,51,14881,1
27005,27020,4875,27020,allow,898,126,772,2,30,1,1,14882,6
34097,443,35195,443,allow,5241,860,4381,17,15,9,8,14883,1
43324,22,43324,22,allow,8157,3445,4712,59,43,28,31,14884,1
59517,443,5605,443,allow,6285,1545,4740,22,17,12,10,14885,1
57428,443,23700,443,allow,6277,1727,4550,16,75,9,7,14886,1
54902,80,36045,80,allow,1107,630,477,10,16,6,4,14887,1
52030,43068,29971,43068,allow,66,66,0,1,5,1,0,14888,2
63976,25725,20832,25725,allow,66,66,0,1,5,1,0,14889,2
46439,443,34571,443,allow,8246,1739,6507,21,17,11,10,14890,1
63977,54486,15705,54486,allow,66,66,0,1,5,1,0,14891,2
40998,80,36819,80,allow,103213,8726,94487,178,38,109,69,14892,1
60055,53,0,0,allow,82,82,0,1,30,1,0,14893,1
58969,443,56637,443,allow,2768,1593,1175,22,21,11,11,14894,1
27005,27018,6738,27018,allow,888,126,762,2,30,1,1,14152,25
60805,443,29197,443,allow,7983,4398,3585,17,121,8,9,14895,1
45602,443,17240,443,allow,4417,3084,1333,17,361,9,8,14896,1
27005,27016,8684,27016,allow,898,126,772,2,31,1,1,13712,55
61666,443,28189,443,allow,1786,172,1614,7,120,3,4,14897,1
45141,443,63115,443,allow,4497,2208,2289,15,137,7,8,14898,1
48389,443,33224,443,allow,6616,3644,2972,18,122,9,9,14899,1
51426,443,3125,443,allow,15947,5526,10421,38,622,16,22,14900,1
56381,25174,0,0,deny,62,62,0,1,0,1,0,13887,2
52811,44847,0,0,deny,66,66,0,1,0,1,0,14901,3
13414,23,0,0,deny,60,60,0,1,0,1,0,14902,1
50404,445,0,0,deny,70,70,0,1,0,1,0,14903,1
50399,445,0,0,deny,70,70,0,1,0,1,0,14904,1
50398,445,0,0,deny,70,70,0,1,0,1,0,14905,2
50395,445,0,0,deny,70,70,0,1,0,1,0,14906,2
62580,25174,0,0,deny,62,62,0,1,0,1,0,14158,2
55464,22114,0,0,deny,146,146,0,1,0,1,0,11559,3
10088,37807,0,0,deny,66,66,0,1,0,1,0,13229,3
61978,445,0,0,deny,70,70,0,1,0,1,0,14907,2
10072,25174,0,0,deny,62,62,0,1,0,1,0,9685,3
50358,443,18545,443,allow,5133,2154,2979,26,81,13,13,13714,2
61923,80,14146,80,allow,4295,719,3576,16,125,8,8,14908,1
61976,445,0,0,deny,70,70,0,1,0,1,0,14909,2
56268,44847,0,0,deny,66,66,0,1,0,1,0,13231,3
57655,56205,0,0,deny,66,66,0,1,0,1,0,12396,3
61975,445,0,0,deny,70,70,0,1,0,1,0,14910,2
1027,64147,0,0,deny,62,62,0,1,0,1,0,13133,3
61974,445,0,0,deny,70,70,0,1,0,1,0,14911,2
61973,445,0,0,deny,70,70,0,1,0,1,0,14912,2
50392,445,0,0,deny,70,70,0,1,0,1,0,14913,1
50391,445,0,0,deny,70,70,0,1,0,1,0,2353,2
50389,445,0,0,deny,70,70,0,1,0,1,0,14914,1
61968,445,0,0,deny,70,70,0,1,0,1,0,14915,2
61967,445,0,0,deny,70,70,0,1,0,1,0,14916,1
62160,445,0,0,deny,66,66,0,1,0,1,0,14917,1
49417,38558,0,0,deny,66,66,0,1,0,1,0,12399,3
49931,25174,0,0,deny,66,66,0,1,0,1,0,12408,3
50386,445,0,0,deny,70,70,0,1,0,1,0,14918,1
7099,51505,0,0,deny,62,62,0,1,0,1,0,14919,2
51944,56205,0,0,deny,66,66,0,1,0,1,0,13240,3
62157,445,0,0,deny,66,66,0,1,0,1,0,14585,2
48335,25174,0,0,deny,146,146,0,1,0,1,0,14920,3
64035,25174,0,0,deny,62,62,0,1,0,1,0,3573,3
59192,25174,0,0,deny,66,66,0,1,0,1,0,12405,3
62155,445,0,0,deny,66,66,0,1,0,1,0,14921,2
62156,445,0,0,deny,66,66,0,1,0,1,0,14586,2
62153,445,0,0,deny,66,66,0,1,0,1,0,14922,1
61955,445,0,0,deny,70,70,0,1,0,1,0,14923,1
61954,445,0,0,deny,70,70,0,1,0,1,0,14924,1
61950,445,0,0,deny,70,70,0,1,0,1,0,14925,1
60075,41705,0,0,deny,66,66,0,1,0,1,0,12414,3
61945,445,0,0,deny,70,70,0,1,0,1,0,14926,1
61944,445,0,0,deny,70,70,0,1,0,1,0,14927,1
58844,51505,0,0,deny,66,66,0,1,0,1,0,13244,3
1024,25174,0,0,deny,146,146,0,1,0,1,0,5139,9
50381,445,0,0,deny,70,70,0,1,0,1,0,2366,2
30280,37965,0,0,deny,66,66,0,1,0,1,0,12417,3
50376,445,0,0,deny,70,70,0,1,0,1,0,14928,1
50370,445,0,0,deny,70,70,0,1,0,1,0,14929,1
30598,37965,0,0,deny,62,62,0,1,0,1,0,12108,3
18203,23,0,0,deny,60,60,0,1,0,1,0,12123,3
13021,25174,0,0,deny,62,62,0,1,0,1,0,7671,3
47461,50584,0,0,deny,62,62,0,1,0,1,0,14930,2
62141,445,0,0,deny,66,66,0,1,0,1,0,14931,1
61933,445,0,0,deny,70,70,0,1,0,1,0,14932,3
15235,36237,0,0,deny,62,62,0,1,0,1,0,13248,2
63346,53,0,0,deny,75,75,0,1,0,1,0,14933,1
54721,22114,0,0,deny,66,66,0,1,0,1,0,13252,3
46640,55443,0,0,deny,60,60,0,1,0,1,0,14934,1
57982,25174,0,0,deny,62,62,0,1,0,1,0,14935,2
57073,57470,0,0,deny,62,62,0,1,0,1,0,13251,3
64755,31573,0,0,deny,66,66,0,1,0,1,0,12426,3
58791,25174,0,0,deny,62,62,0,1,0,1,0,14330,3
11136,57587,0,0,deny,62,62,0,1,0,1,0,14936,6
58791,25174,0,0,deny,146,146,0,1,0,1,0,14330,3
1538,50584,0,0,deny,146,146,0,1,0,1,0,14937,1
56704,80,26438,80,allow,1146417,29701,1116716,1218,54,422,796,14938,1
63978,63776,58166,63776,allow,70,70,0,1,4,1,0,14939,2
63980,4804,25300,4804,allow,70,70,0,1,4,1,0,14940,2
53800,59950,39242,59950,allow,1973,1021,952,10,15,6,4,14941,1
53624,53,53624,53,allow,832,106,726,2,29,1,1,14942,1
54365,443,56544,443,allow,3970,1726,2244,13,134,6,7,14943,1
43405,443,52895,443,allow,5977,1326,4651,18,30,11,7,14944,1
49902,443,36938,443,allow,109400,8787,100613,159,81,78,81,14945,2
52025,42442,45647,42442,allow,70,70,0,1,4,1,0,14946,2
52027,49743,23707,49743,allow,70,70,0,1,4,1,0,14947,2
40784,443,40784,443,allow,4378,1471,2907,19,25,11,8,14948,1
57437,443,10192,443,allow,9539,3344,6195,36,17,17,19,14949,1
60788,40010,33720,40010,allow,316,136,180,6,5,3,3,14950,1
50267,80,27570,80,allow,12364,548,11816,17,46,6,11,14951,1
58897,443,22242,443,allow,5167,700,4467,16,14,7,9,14952,1
52028,35097,53575,35097,allow,206,136,70,4,13,3,1,14953,1
50211,1688,3994,1688,allow,70,70,0,1,4,1,0,14954,2
27005,27016,21347,27016,allow,902,126,776,2,30,1,1,13712,55
58018,443,65091,443,allow,8828,2193,6635,38,99,17,21,14955,1
61924,80,25773,80,allow,2170,472,1698,10,125,6,4,14956,1
27005,27017,42794,27017,allow,880,126,754,2,30,1,1,14266,39
56445,53,19322,53,allow,374,94,280,2,30,1,1,14957,6
49282,53,18906,53,allow,197,94,103,2,30,1,1,14958,5
52003,443,46194,443,allow,18400,6207,12193,60,212,32,28,14959,1
58893,443,9531,443,allow,5107,700,4407,15,15,7,8,14960,1
61416,443,34403,443,allow,6437,1994,4443,22,87,12,10,14961,1
52042,38074,53103,38074,allow,70,70,0,2,8,2,0,14962,1
46640,443,38435,443,allow,10768,1726,9042,35,199,17,18,14963,1
58896,443,22104,443,allow,5168,700,4468,16,15,7,9,14964,1
65501,443,33887,443,allow,416348,12360,403988,429,16,151,278,14965,1
14199,443,14199,443,allow,416,198,218,7,27,4,3,14966,1
42430,443,21880,443,allow,3927,1425,2502,18,121,8,10,14967,1
50584,6881,18955,6881,allow,502,150,352,2,1200,1,1,2603,12
63971,42759,55186,42759,allow,504,382,122,8,15,6,2,14968,1
53683,443,41886,443,allow,9880,1687,8193,23,15,12,11,14969,1
46966,5222,45433,5222,allow,12521,2892,9629,64,356,27,37,14970,1
49846,80,38683,80,allow,3215,2272,943,15,38,9,6,14971,2
64088,53,9032,53,allow,434,108,326,4,51,2,2,14972,1
55722,53,10365,53,allow,229,110,119,2,30,1,1,14973,2
56809,53,8718,53,allow,232,94,138,2,30,1,1,11972,8
56663,80,6268,80,allow,234,234,0,4,12,4,0,14974,1
65502,443,12498,443,allow,92573,4519,88054,105,16,39,66,14975,1
64157,53,10043,53,allow,323,90,233,4,48,2,2,14976,2
27005,27015,3156,27015,allow,878,126,752,2,30,1,1,13549,140
49210,80,26357,80,allow,2965,715,2250,9,75,5,4,14977,1
63117,7000,63117,7000,allow,4067,1750,2317,16,15,9,7,14978,1
28000,443,52315,443,allow,5746,1271,4475,25,105,12,13,14979,1
52041,48103,36252,48103,allow,70,70,0,2,8,2,0,13393,2
49907,443,10260,443,allow,3787,2434,1353,29,72,16,13,14980,3
53820,7488,54828,7488,allow,70,70,0,1,4,1,0,14981,2
60467,51095,40128,51095,allow,320,140,180,6,7,3,3,14982,1
58171,80,42934,80,allow,1651,550,1101,13,15,7,6,14983,1
52134,443,44449,443,allow,473832,22822,451010,464,109,139,325,14984,1
52044,5824,18446,5824,allow,70,70,0,2,8,2,0,13346,2
52026,12523,4758,12523,allow,70,70,0,1,4,1,0,14985,2
63981,34250,52912,34250,allow,70,70,0,1,4,1,0,14986,2
53822,18716,19485,18716,allow,70,70,0,1,4,1,0,14987,2
63138,51452,7117,51452,allow,70,70,0,1,5,1,0,14988,2
50700,80,27825,80,allow,142,142,0,1,5,1,0,792,7
48111,443,2939,443,allow,214,140,74,4,15,3,1,14989,1
60265,53,3375,53,allow,215,86,129,2,30,1,1,14990,1
58890,80,3070,80,allow,1883,1448,435,11,16,6,5,14991,2
64941,53,51178,53,allow,216,94,122,2,30,1,1,2100,5
65191,53,55910,53,allow,294,102,192,2,30,1,1,14992,2
27005,27015,15191,27015,allow,889,126,763,2,30,1,1,13549,140
27005,27017,27810,27017,allow,890,126,764,2,30,1,1,14266,39
40940,443,19885,443,allow,9856,1973,7883,32,140,17,15,14993,2
37965,34591,32228,34591,allow,820,152,668,4,1199,2,2,14994,1
37912,443,38909,443,allow,2738,1475,1263,19,275,10,9,2886,2
57470,51413,34007,51413,allow,460,150,310,2,1199,1,1,6175,13
6882,25021,51756,25021,allow,509,150,359,2,1200,1,1,14995,1
33227,443,20860,443,allow,8888,1757,7131,26,174,15,11,14996,1
54184,443,12378,443,allow,2786,1537,1249,17,16,8,9,14997,1
46592,53,27919,53,allow,168,78,90,2,30,1,1,14998,1
47876,443,34439,443,allow,996037,37114,958923,1187,271,459,728,14999,1
59676,53,12870,53,allow,195,94,101,2,30,1,1,15000,1
50638,80,16658,80,allow,21873,2252,19621,27,21,10,17,15001,1
50116,22,50116,22,allow,152,66,86,2,9,1,1,6411,15
61925,80,57280,80,allow,2418,495,1923,11,125,6,5,15002,1
58894,443,36068,443,allow,5168,700,4468,16,15,7,9,7378,3
49356,53,31614,53,allow,209,102,107,2,30,1,1,2220,2
58914,53,2441,53,allow,244,86,158,2,30,1,1,15003,1
40071,443,38223,443,allow,7855,1850,6005,24,187,14,10,15004,1
59518,80,10090,80,allow,14862,1091,13771,26,135,14,12,15005,1
47668,443,3195,443,allow,69732,65832,3900,104,316,55,49,15006,1
53453,443,41566,443,allow,6824,2097,4727,19,15,11,8,12921,2
5588,5588,0,0,allow,3354,1792,1562,46,194,23,23,1364,87
64812,53,57206,53,allow,347,91,256,4,56,2,2,15007,1
50688,53,22980,53,allow,78,78,0,1,30,1,0,15008,1
27005,27016,64097,27016,allow,880,126,754,2,30,1,1,13712,55
53610,443,29299,443,allow,3096,962,2134,13,135,6,7,15009,1
56713,53,30137,53,allow,226,110,116,2,30,1,1,15010,1
65265,53,48964,53,allow,207,86,121,2,30,1,1,15011,2
50345,53,44210,53,allow,193,102,91,2,30,1,1,15012,2
39098,443,35056,443,allow,5519,1493,4026,20,121,9,11,15013,1
47127,443,18899,443,allow,7166,2377,4789,16,122,7,9,15014,1
59661,443,56024,443,allow,9055,2404,6651,24,126,13,11,15015,1
30188,31063,61312,31063,allow,502,150,352,2,1200,1,1,15016,1
64463,53,25750,53,allow,183,94,89,2,31,1,1,15017,4
27005,27018,28436,27018,allow,895,126,769,2,31,1,1,14152,25
53832,56005,15467,56005,allow,70,70,0,2,8,2,0,13662,2
59105,443,52375,443,allow,8742,3785,4957,21,16,12,9,15018,1
54271,80,5783,80,allow,6006,861,5145,18,19,10,8,15019,1
44097,80,3259,80,allow,36152,2792,33360,55,19,29,26,15020,1
47894,443,25578,443,allow,52038,3333,48705,74,157,30,44,13299,3
63994,47013,54250,47013,allow,66,66,0,2,8,2,0,13653,2
63996,45759,55251,45759,allow,66,66,0,2,8,2,0,13392,2
59580,443,31817,443,allow,10200,2180,8020,26,19,15,11,15021,1
37858,443,14705,443,allow,10281,2251,8030,25,17,14,11,15022,1
56574,443,10843,443,allow,6974,1513,5461,21,81,11,10,15023,2
63999,10552,13138,10552,allow,66,66,0,2,8,2,0,13605,2
50679,80,21512,80,allow,132,132,0,2,8,2,0,5000,3
35821,80,40158,80,allow,34712,2489,32223,52,19,27,25,15024,1
64617,53,10590,53,allow,301,102,199,2,30,1,1,15025,3
62134,445,0,0,deny,66,66,0,1,0,1,0,15026,1
28085,36237,0,0,deny,66,66,0,1,0,1,0,15027,1
29988,44847,0,0,deny,66,66,0,1,0,1,0,13399,3
50358,445,0,0,deny,70,70,0,1,0,1,0,2444,2
5223,7851,0,0,deny,66,66,0,1,0,1,0,15028,2
51564,50584,0,0,deny,66,66,0,1,0,1,0,13400,3
1024,25174,0,0,deny,62,62,0,1,0,1,0,5139,9
61929,445,0,0,deny,70,70,0,1,0,1,0,15029,2
40400,22114,0,0,deny,62,62,0,1,0,1,0,14090,2
40086,22114,0,0,deny,62,62,0,1,0,1,0,2272,3
62132,445,0,0,deny,66,66,0,1,0,1,0,15030,1
54377,56205,0,0,deny,66,66,0,1,0,1,0,13408,3
55920,25174,0,0,deny,62,62,0,1,0,1,0,15031,3
61917,445,0,0,deny,70,70,0,1,0,1,0,15032,2
61919,445,0,0,deny,70,70,0,1,0,1,0,15033,1
61920,445,0,0,deny,70,70,0,1,0,1,0,15034,1
2422,62507,0,0,deny,66,66,0,1,0,1,0,12430,3
61915,445,0,0,deny,70,70,0,1,0,1,0,15035,2
61913,445,0,0,deny,70,70,0,1,0,1,0,15036,1
7482,57470,0,0,deny,66,66,0,1,0,1,0,12450,3
54048,25174,0,0,deny,66,66,0,1,0,1,0,12432,3
62125,445,0,0,deny,66,66,0,1,0,1,0,15037,1
22924,25174,0,0,deny,146,146,0,1,0,1,0,13749,3
2886,35440,0,0,deny,66,66,0,1,0,1,0,15038,3
7222,57470,0,0,deny,62,62,0,1,0,1,0,12240,6
20576,37965,0,0,deny,62,62,0,1,0,1,0,12241,6
53567,64147,0,0,deny,66,66,0,1,0,1,0,12445,3
62122,445,0,0,deny,66,66,0,1,0,1,0,15039,1
30800,25174,0,0,deny,62,62,0,1,0,1,0,10200,3
10688,25174,0,0,deny,62,62,0,1,0,1,0,152,3
37617,443,47875,443,allow,499,425,74,4,0,3,1,15040,2
31609,25174,0,0,deny,146,146,0,1,0,1,0,8241,3
24560,25174,0,0,deny,146,146,0,1,0,1,0,14811,3
24040,22114,0,0,deny,62,62,0,1,0,1,0,14351,2
46774,51050,0,0,deny,62,62,0,1,0,1,0,14355,3
49482,22,0,0,deny,60,60,0,1,0,1,0,15041,1
57669,64147,0,0,deny,66,66,0,1,0,1,0,13421,3
61906,445,0,0,deny,70,70,0,1,0,1,0,15042,1
50350,445,0,0,deny,70,70,0,1,0,1,0,2442,3
50346,445,0,0,deny,70,70,0,1,0,1,0,2285,3
50347,445,0,0,deny,70,70,0,1,0,1,0,2286,3
50442,25174,0,0,deny,66,66,0,1,0,1,0,12449,3
62109,445,0,0,deny,66,66,0,1,0,1,0,15043,1
62102,445,0,0,deny,66,66,0,1,0,1,0,15044,1
62105,445,0,0,deny,66,66,0,1,0,1,0,14681,2
62107,445,0,0,deny,66,66,0,1,0,1,0,15045,2
62101,445,0,0,deny,66,66,0,1,0,1,0,14686,2
62103,445,0,0,deny,66,66,0,1,0,1,0,14685,2
62108,445,0,0,deny,66,66,0,1,0,1,0,14637,2
62106,445,0,0,deny,66,66,0,1,0,1,0,14638,2
33215,37965,0,0,deny,62,62,0,1,0,1,0,13425,6
22240,22114,0,0,deny,62,62,0,1,0,1,0,3963,3
33183,23,0,0,deny,60,60,0,1,0,1,0,15046,1
61899,445,0,0,deny,70,70,0,1,0,1,0,15047,2
26435,39004,0,0,deny,62,62,0,1,0,1,0,12442,3
61898,445,0,0,deny,70,70,0,1,0,1,0,15048,2
63708,25174,0,0,deny,66,66,0,1,0,1,0,12464,3
44147,64147,0,0,deny,62,62,0,1,0,1,0,13407,6
61892,445,0,0,deny,70,70,0,1,0,1,0,15049,2
50344,445,0,0,deny,70,70,0,1,0,1,0,15050,1
50339,445,0,0,deny,70,70,0,1,0,1,0,15051,2
50330,445,0,0,deny,70,70,0,1,0,1,0,15052,1
50328,445,0,0,deny,70,70,0,1,0,1,0,15053,1
61891,445,0,0,deny,70,70,0,1,0,1,0,15054,2
67,68,0,0,deny,346,346,0,1,0,1,0,15055,2
57797,64147,0,0,deny,66,66,0,1,0,1,0,13441,3
62088,445,0,0,deny,66,66,0,1,0,1,0,15056,1
62089,445,0,0,deny,66,66,0,1,0,1,0,15057,2
62086,445,0,0,deny,66,66,0,1,0,1,0,15058,1
63400,57470,0,0,deny,66,66,0,1,0,1,0,13444,3
45908,33330,0,0,deny,60,60,0,1,0,1,0,2277,22
61887,445,0,0,deny,70,70,0,1,0,1,0,15059,2
7877,22114,0,0,deny,66,66,0,1,0,1,0,12494,3
50327,445,0,0,deny,70,70,0,1,0,1,0,15060,2
61886,445,0,0,deny,70,70,0,1,0,1,0,15061,1
50318,445,0,0,deny,70,70,0,1,0,1,0,15062,1
50322,445,0,0,deny,70,70,0,1,0,1,0,15063,2
50317,445,0,0,deny,70,70,0,1,0,1,0,15064,1
13285,29892,0,0,deny,145,145,0,1,0,1,0,3999,30
0,0,0,0,allow,480,244,236,4,0,2,2,966,85
54876,25174,0,0,deny,62,62,0,1,0,1,0,15065,3
59949,44847,0,0,deny,66,66,0,1,0,1,0,12488,3
52024,25174,0,0,deny,66,66,0,1,0,1,0,12493,3
19330,25174,0,0,deny,62,62,0,1,0,1,0,7552,3
61881,445,0,0,deny,70,70,0,1,0,1,0,15066,1
63347,25174,0,0,deny,66,66,0,1,0,1,0,12492,3
18061,25174,0,0,deny,62,62,0,1,0,1,0,14383,2
63084,64147,0,0,deny,62,62,0,1,0,1,0,15067,2
50309,445,0,0,deny,70,70,0,1,0,1,0,15068,1
50308,445,0,0,deny,70,70,0,1,0,1,0,2319,3
50304,445,0,0,deny,70,70,0,1,0,1,0,15069,2
56770,26467,0,0,deny,66,66,0,1,0,1,0,13460,3
52321,26467,0,0,deny,62,62,0,1,0,1,0,13451,4
62077,445,0,0,deny,66,66,0,1,0,1,0,15070,1
62014,35440,0,0,deny,66,66,0,1,0,1,0,13461,3
49001,40108,0,0,deny,161,161,0,1,0,1,0,15071,9
49686,44847,0,0,deny,62,62,0,1,0,1,0,15072,3
49001,40108,0,0,deny,161,161,0,1,0,1,0,15071,9
53756,50584,0,0,deny,62,62,0,1,0,1,0,15073,3
53257,37450,0,0,deny,66,66,0,1,0,1,0,12484,3
61400,64147,0,0,deny,66,66,0,1,0,1,0,12502,3
55562,50584,0,0,deny,66,66,0,1,0,1,0,13465,3
49994,26467,0,0,deny,66,66,0,1,0,1,0,13466,3
47771,25174,0,0,deny,62,62,0,1,0,1,0,7195,3
61868,445,0,0,deny,70,70,0,1,0,1,0,15074,2
