Source Port,Destination Port,Action,Rule ID,HitCount
51753,445,deny,11246,3
51751,445,deny,11247,1
51738,445,deny,11248,1
63333,445,deny,11249,1
63334,445,deny,11250,2
63332,445,deny,11251,1
44293,23,deny,11252,1
44797,53,allow,11253,1
50102,53,allow,11254,1
57100,53,allow,11255,3
36277,443,allow,11256,1
44649,443,allow,11257,1
42294,443,allow,11258,1
64104,53,allow,11259,4
41902,443,allow,11260,1
56282,3389,allow,11261,1
50898,443,allow,11262,2
52062,60388,allow,11263,2
56733,80,allow,11264,1
51411,443,allow,11265,5
64013,48970,allow,11266,2
51990,443,allow,11267,1
35649,53,allow,11268,1
33415,53,allow,11269,1
39186,443,allow,11270,1
47681,443,allow,11271,1
58784,443,allow,11272,2
52470,443,allow,11273,1
39735,53,allow,11274,1
44313,53,allow,11275,1
64967,53,allow,11276,6
57017,53,allow,11277,2
52059,47363,allow,11278,2
64024,57825,allow,11279,1
60356,443,allow,11280,1
60501,443,allow,11281,1
55694,62954,allow,11282,1
49042,443,allow,11283,1
59252,443,allow,11284,1
62487,443,allow,11285,1
50820,80,allow,11286,1
56970,443,allow,11287,3
52471,443,allow,11288,2
36097,443,allow,11289,1
46750,443,allow,11290,1
53849,17580,allow,11291,1
49717,53,allow,11292,2
51878,443,allow,11293,1
50822,80,allow,11294,1
43677,443,allow,11295,2
52214,443,allow,11296,1
55696,64301,allow,11297,1
49715,53,allow,11298,3
58207,443,allow,11299,1
64583,443,allow,11300,1
42951,443,allow,11301,1
53016,80,allow,11302,2
54598,53,allow,11303,1
5380,53,allow,11304,1
50680,443,allow,11305,2
53844,16925,allow,11306,1
52092,48658,allow,11307,1
53076,443,allow,11308,1
54953,53,allow,11309,2
54749,443,allow,11310,1
43231,443,allow,11311,1
57380,443,allow,11312,1
51409,443,allow,11313,3
39651,443,allow,11314,1
38528,443,allow,11315,1
58744,443,allow,11316,3
51175,443,allow,11317,1
58945,443,allow,11318,1
52096,443,allow,11319,3
49826,443,allow,11320,4
52060,29868,allow,11321,2
52061,35717,allow,11322,2
65378,53,allow,11323,3
50603,80,allow,11324,1
62486,443,allow,11325,1
48265,443,allow,11326,2
36098,443,allow,11327,1
43861,123,allow,11328,1
58942,443,allow,11329,1
64040,53,allow,11330,1
40495,53,allow,11331,1
65110,53,allow,11332,2
41153,53,allow,11333,1
50130,53,allow,11334,5
56703,53,allow,11335,7
49858,53,allow,11336,2
47135,53,allow,11337,1
56367,53,allow,11338,5
64974,27054,allow,11339,1
58785,443,allow,11340,2
62488,443,allow,11341,1
46862,443,allow,11342,1
36099,443,allow,11343,2
36815,443,allow,11344,1
51081,53,allow,11345,1
44864,443,allow,11346,1
57027,53,allow,11347,5
49675,7000,allow,11348,1
58743,443,allow,11349,2
52063,7886,allow,11350,2
53077,443,allow,11351,2
52358,443,allow,11352,1
64585,443,allow,11353,1
50352,80,allow,11354,1
50477,443,allow,11355,4
40806,8000,allow,11356,2
51756,53,allow,11357,1
42066,443,allow,11358,1
49657,53,allow,11359,1
40880,443,allow,11360,1
49700,443,allow,11361,2
56753,443,allow,11362,1
53848,43725,allow,11363,1
58944,443,allow,11364,1
46500,443,allow,11365,1
53437,6057,allow,11366,3
50499,53,allow,11367,1
52434,53,allow,11368,1
57833,443,allow,11369,1
50091,53,allow,11370,4
6881,6992,allow,11371,1
33227,53,allow,11372,1
43366,53,allow,11373,1
57387,53,allow,11374,2
42903,53,allow,11375,1
40192,443,allow,11376,1
52136,443,allow,11377,1
65367,53,allow,11378,2
40204,40025,allow,11379,1
59218,53,allow,11380,1
34244,443,allow,11381,1
50461,443,allow,11382,2
57470,50321,allow,11383,5
37658,16385,allow,11384,1
64955,443,allow,11385,1
64525,443,allow,11386,1
15503,55878,allow,11387,1
37135,443,allow,11388,1
45755,443,allow,11389,1
37565,443,allow,11390,3
37564,443,allow,11391,2
51215,443,allow,11392,1
37566,443,allow,11393,3
40204,40038,allow,11394,1
37658,16384,allow,11395,1
63500,445,deny,11396,1
63498,445,deny,11397,1
63328,445,deny,11398,2
51923,22114,deny,11399,1
63326,445,deny,11400,2
31738,51505,deny,11401,3
1080,8391,deny,11402,2
53389,23,deny,11403,2
51734,445,deny,11404,2
51732,445,deny,11405,1
51727,445,deny,11406,2
51724,445,deny,11407,1
51291,25174,deny,11408,2
13120,25174,deny,11409,3
56328,36237,deny,11410,3
1042,33175,deny,11411,1
52781,57470,deny,11412,3
63320,445,deny,11413,2
51271,37965,deny,11414,2
60980,5900,deny,11415,1
63313,445,deny,11416,1
63310,445,deny,11417,2
51717,445,deny,11418,2
51716,445,deny,11419,1
51711,445,deny,11420,1
65015,22114,deny,11421,3
63488,445,deny,11422,2
39061,22114,deny,11423,1
50063,35776,deny,11424,3
63307,445,deny,11425,2
36477,40740,deny,11426,1
63305,445,deny,11427,2
49797,25174,deny,11428,3
27348,22114,deny,11429,3
62911,36237,deny,11430,3
30304,64147,deny,11431,3
51709,445,deny,11432,1
21482,22114,deny,11433,2
63301,445,deny,11434,2
51708,445,deny,11435,1
16570,25174,deny,11436,2
55161,37807,deny,11437,3
63300,445,deny,11438,1
63472,445,deny,11439,2
63468,445,deny,11440,1
55130,25174,deny,11441,3
61961,11392,deny,11442,3
51695,445,deny,11443,1
51692,445,deny,11444,1
51691,445,deny,11445,2
51686,445,deny,11446,1
63295,445,deny,11447,1
54166,25174,deny,11448,3
63467,445,deny,11449,2
59755,44512,deny,11450,2
63457,445,deny,11451,1
63453,445,deny,11452,2
63452,445,deny,11453,1
63450,445,deny,11454,1
51684,445,deny,11455,2
51678,445,deny,11456,2
51676,445,deny,11457,2
51675,445,deny,11458,1
63282,445,deny,11459,1
51834,35440,deny,11460,3
63279,445,deny,11461,1
51609,37807,deny,11462,3
51674,445,deny,11463,1
51672,445,deny,11464,2
51669,445,deny,11465,1
63442,445,deny,11466,1
49824,25174,deny,11467,3
51666,445,deny,11468,1
15113,25174,deny,11469,3
25565,43088,deny,11470,1
63440,445,deny,11471,1
59696,57470,deny,11472,6
6036,51505,deny,11473,3
63474,48817,deny,11474,3
63437,445,deny,11475,1
63274,445,deny,11476,1
63273,445,deny,11477,1
63436,445,deny,11478,1
61738,2767,deny,11479,3
42075,36237,deny,11480,3
8229,22114,deny,11481,3
7210,22114,deny,11482,3
63271,445,deny,11483,1
23021,25174,deny,11484,3
51663,445,deny,11485,1
48817,21939,allow,11486,1
49601,53,allow,11487,5
55892,53,allow,11488,1
56370,443,allow,11489,2
56361,443,allow,11490,1
57809,53,allow,11491,1
41850,53,allow,11492,1
35485,443,allow,11493,1
55388,53,allow,11494,5
53918,53,allow,11495,1
62042,80,allow,11496,1
56353,443,allow,11497,1
56365,443,allow,11498,2
56356,443,allow,11499,1
33734,53,allow,11500,1
9405,443,allow,11501,1
52261,5222,allow,11502,1
57196,53,allow,11503,3
51439,443,allow,11504,2
47034,443,allow,11505,1
53512,443,allow,11506,1
58463,53,allow,11507,1
38677,443,allow,11508,2
55693,45341,allow,11509,2
58930,443,allow,11510,2
49236,443,allow,11511,1
56369,443,allow,11512,1
56359,443,allow,11513,1
58928,443,allow,11514,1
64988,27052,allow,11515,1
48817,46429,allow,11516,1
56355,443,allow,11517,1
38676,443,allow,11518,2
50443,80,allow,11519,2
56362,443,allow,11520,2
53513,443,allow,11521,1
52632,443,allow,11522,2
56363,443,allow,11523,2
53516,443,allow,11524,1
14605,53,allow,11525,1
56354,443,allow,11526,1
41252,53,allow,11527,1
56368,443,allow,11528,1
56358,443,allow,11529,2
49611,19000,allow,11530,1
46441,443,allow,11531,1
48817,6881,allow,11532,8
53146,443,allow,11533,1
38675,443,allow,11534,3
35484,443,allow,11535,1
49237,443,allow,11536,2
57442,2258,allow,11537,1
56367,443,allow,11538,2
56366,443,allow,11539,2
56357,443,allow,11540,1
56364,443,allow,11541,2
56615,53,allow,11542,4
39017,443,allow,11543,1
50619,53,allow,11544,1
63440,53,allow,11545,1
48817,33028,allow,11546,1
48817,13073,allow,11547,1
55179,53,allow,11548,12
35708,443,allow,11549,1
50176,53,allow,11550,1
38287,443,allow,11551,1
48817,27003,allow,11552,1
48817,16156,allow,11553,1
48817,6884,allow,11554,2
45184,5228,allow,11555,1
62988,60038,allow,11556,1
51656,445,deny,11557,1
51652,445,deny,11558,1
55464,22114,deny,11559,3
63264,445,deny,11560,1
52925,64147,deny,11561,3
63262,445,deny,11562,2
43639,26467,deny,11563,1
40128,80,allow,11564,1
19944,22114,deny,11565,3
63261,445,deny,11566,2
63260,445,deny,11567,2
63416,445,deny,11568,2
63259,445,deny,11569,2
19662,22114,deny,11570,2
51638,445,deny,11571,1
63253,445,deny,11572,1
63254,445,deny,11573,2
63414,445,deny,11574,1
63239,445,deny,11575,3
63237,445,deny,11576,2
63234,445,deny,11577,2
63229,445,deny,11578,1
37555,16385,allow,11579,2
50980,443,allow,11580,2
56751,443,allow,11581,1
34200,443,allow,11582,1
56477,443,allow,11583,1
54762,53,allow,11584,1
46767,443,allow,11585,1
45754,443,allow,11586,1
49558,443,allow,11587,1
34456,80,allow,11588,1
44293,443,allow,11589,1
49928,443,allow,11590,3
49929,443,allow,11591,3
40634,443,allow,11592,1
41821,80,allow,11593,1
41613,80,allow,11594,1
41612,80,allow,11595,1
57111,53,allow,11596,1
39924,443,allow,11597,1
56669,80,allow,11598,1
55794,443,allow,11599,1
64723,53,allow,11600,5
38360,53,allow,11601,1
56985,443,allow,11602,1
56747,53,allow,11603,3
55171,53,allow,11604,6
51911,80,allow,11605,1
54743,80,allow,11606,1
60337,443,allow,11607,1
56437,80,allow,11608,1
55535,80,allow,11609,1
34952,53,allow,11610,1
60553,443,allow,11611,1
56221,443,allow,11612,1
64009,80,allow,11613,1
58938,443,allow,11614,1
34452,80,allow,11615,1
55258,53,allow,11616,2
64443,53,allow,11617,1
64971,27026,allow,11618,1
63989,53,allow,11619,1
40146,443,allow,11620,1
40877,443,allow,11621,1
48817,47005,allow,11622,1
55937,53,allow,11623,5
34454,80,allow,11624,2
9394,443,allow,11625,1
43166,80,allow,11626,1
65480,53,allow,11627,1
37555,16384,allow,11628,2
65263,53,allow,11629,2
44080,443,allow,11630,1
50986,443,allow,11631,2
10125,443,allow,11632,1
8890,443,allow,11633,1
56396,443,allow,11634,1
35265,80,allow,11635,1
51221,65427,allow,11636,1
60338,443,allow,11637,1
9404,443,allow,11638,1
9407,443,allow,11639,1
49158,80,allow,11640,1
49935,443,allow,11641,1
65422,53,allow,11642,3
54955,443,allow,11643,1
61406,443,allow,11644,2
45727,443,allow,11645,1
41820,80,allow,11646,1
32961,80,allow,11647,1
57913,443,allow,11648,3
38142,53,allow,11649,1
56749,443,allow,11650,1
50657,80,allow,11651,1
50441,80,allow,11652,2
56279,443,allow,11653,2
58420,53,allow,11654,1
49008,53,allow,11655,1
58940,443,allow,11656,1
37658,16386,allow,11657,1
34458,80,allow,11658,1
48933,443,allow,11659,1
64927,53,allow,11660,1
55545,3389,allow,11661,1
50439,80,allow,11662,2
64938,53,allow,11663,1
49545,53,allow,11664,2
40878,443,allow,11665,1
50265,16082,allow,11666,1
60449,80,allow,11667,1
45289,80,allow,11668,1
56750,443,allow,11669,1
58021,443,allow,11670,1
38702,443,allow,11671,1
47508,443,allow,11672,1
56748,443,allow,11673,1
37555,16386,allow,11674,2
59732,27036,allow,11675,1
54951,443,allow,11676,2
48728,80,allow,11677,1
47643,80,allow,11678,1
55544,3389,allow,11679,1
56513,53,allow,11680,2
64975,27033,allow,11681,1
55840,53,allow,11682,6
56559,53,allow,11683,4
41554,53,allow,11684,1
59773,53,allow,11685,2
56134,53,allow,11686,6
55283,443,allow,11687,1
65455,53,allow,11688,1
50635,53,allow,11689,1
43818,53,allow,11690,1
51958,443,allow,11691,1
56588,53,allow,11692,4
65390,53,allow,11693,1
64023,53,allow,11694,4
40876,443,allow,11695,1
55759,53,allow,11696,5
64707,53,allow,11697,3
10151,6889,allow,11698,1
48817,6889,allow,11699,5
48817,63615,allow,11700,1
61140,443,allow,11701,1
57441,443,allow,11702,1
60795,40010,allow,11703,1
50077,80,allow,11704,1
55643,53,allow,11705,4
38703,443,allow,11706,1
43681,443,allow,11707,2
56747,443,allow,11708,3
63228,445,deny,11709,2
63404,445,deny,11710,2
14397,37965,deny,11711,6
61767,25174,deny,11712,1
36696,25174,deny,11713,1
63217,445,deny,11714,2
1262,23,deny,11715,3
51630,445,deny,11716,1
51626,445,deny,11717,1
51627,445,deny,11718,1
63391,445,deny,11719,2
63386,445,deny,11720,1
52483,1433,deny,11721,1
60403,22114,deny,11722,3
443,61686,deny,11723,9
63213,445,deny,11724,1
52340,64147,deny,11725,3
63203,445,deny,11726,2
63204,445,deny,11727,1
51621,445,deny,11728,1
51622,445,deny,11729,3
51609,445,deny,11730,2
51610,445,deny,11731,1
63200,445,deny,11732,2
63196,445,deny,11733,4
16454,25174,deny,11734,3
63370,445,deny,11735,1
9089,55108,deny,11736,1
32736,22114,deny,11737,3
34152,11119,deny,11738,1
59476,23,deny,11739,1
50046,22114,deny,11740,3
51607,445,deny,11741,1
51604,445,deny,11742,1
51600,445,deny,11743,1
51597,445,deny,11744,1
63191,445,deny,11745,1
1860,25174,deny,11746,2
2849,30188,deny,11747,3
63183,445,deny,11748,1
25878,25174,deny,11749,3
63182,445,deny,11750,1
51588,445,deny,11751,1
51587,445,deny,11752,1
51584,445,deny,11753,2
29972,50584,deny,11754,2
63176,445,deny,11755,2
25570,35440,deny,11756,3
6729,51505,deny,11757,1
63357,445,deny,11758,1
63175,445,deny,11759,1
58627,25174,deny,11760,3
63171,445,deny,11761,1
24144,57470,deny,11762,6
51581,445,deny,11763,1
52238,26467,deny,11764,3
51579,445,deny,11765,1
63170,445,deny,11766,2
40312,55442,deny,11767,3
47788,30170,deny,11768,1
30373,23,deny,11769,1
42285,57470,deny,11770,5
50734,37965,deny,11771,6
52038,50584,deny,11772,3
63339,445,deny,11773,2
63341,445,deny,11774,1
30500,26296,deny,11775,1
34073,37965,deny,11776,3
63165,445,deny,11777,2
51569,445,deny,11778,2
51567,445,deny,11779,1
51566,445,deny,11780,1
51560,445,deny,11781,2
1943,48817,deny,11782,3
63336,445,deny,11783,1
3399,25174,deny,11784,3
63325,445,deny,11785,2
63331,445,deny,11786,1
63330,445,deny,11787,1
63329,445,deny,11788,1
52682,22114,deny,11789,2
60097,22114,deny,11790,3
32746,50584,deny,11791,1
42986,25174,deny,11792,3
51554,445,deny,11793,2
45118,39004,deny,11794,3
36663,22114,deny,11795,3
51551,445,deny,11796,1
51548,445,deny,11797,2
51547,445,deny,11798,2
63152,445,deny,11799,1
36804,25174,deny,11800,3
43814,34476,deny,11801,1
63149,445,deny,11802,3
56289,25174,deny,11803,3
51543,445,deny,11804,1
51544,445,deny,11805,2
51540,445,deny,11806,2
63316,445,deny,11807,2
26940,443,allow,11808,1
57702,53,allow,11809,1
58929,443,allow,11810,1
56902,53,allow,11811,1
55609,53,allow,11812,4
58986,443,allow,11813,2
44661,443,allow,11814,1
59923,53,allow,11815,3
6159,53,allow,11816,1
43784,443,allow,11817,1
56803,53,allow,11818,8
49718,53,allow,11819,3
38662,15000,allow,11820,1
137,137,allow,11821,4
56503,53,allow,11822,2
34996,5222,allow,11823,1
56556,53,allow,11824,5
64628,53,allow,11825,5
44967,443,allow,11826,1
55156,53,allow,11827,7
25309,53,allow,11828,1
29599,443,allow,11829,1
52385,53,allow,11830,4
50108,53,allow,11831,3
58922,443,allow,11832,1
50176,443,allow,11833,1
50552,53,allow,11834,3
56926,53,allow,11835,2
55489,53,allow,11836,7
56373,53,allow,11837,6
49313,53,allow,11838,4
48817,32897,allow,11839,1
55058,53,allow,11840,4
56712,443,allow,11841,2
56960,53,allow,11842,4
56272,53,allow,11843,7
64668,53,allow,11844,2
57119,53,allow,11845,1
50504,53,allow,11846,2
56260,53,allow,11847,4
55251,53,allow,11848,4
54959,53,allow,11849,5
24929,53,allow,11850,1
55383,443,allow,11851,1
55829,53,allow,11852,5
64551,53,allow,11853,3
55190,53,allow,11854,2
57083,53,allow,11855,5
63090,53,allow,11856,1
65354,53,allow,11857,3
56762,53,allow,11858,4
56810,53,allow,11859,6
51538,445,deny,11860,1
63145,445,deny,11861,1
63311,445,deny,11862,1
63143,445,deny,11863,1
49577,57470,deny,11864,3
63308,445,deny,11865,1
63141,445,deny,11866,1
51567,443,allow,11867,2
65506,443,allow,11868,1
47812,30627,deny,11869,2
7912,35440,deny,11870,1
17173,23,deny,11871,1
51532,445,deny,11872,1
58193,23,deny,11873,1
51522,445,deny,11874,2
51525,445,deny,11875,2
45682,8055,deny,11876,1
63134,445,deny,11877,1
63132,445,deny,11878,1
63294,445,deny,11879,1
62348,65348,deny,11880,1
6872,23,deny,11881,1
63131,445,deny,11882,2
63130,445,deny,11883,2
63717,37965,deny,11884,3
63129,445,deny,11885,2
64963,53,allow,11886,1
60471,19776,allow,11887,2
60334,443,allow,11888,1
36816,1812,allow,11889,1
57264,53,allow,11890,3
50204,80,allow,11891,1
54519,443,allow,11892,2
64735,53,allow,11893,2
53042,443,allow,11894,1
56703,80,allow,11895,1
52056,50328,allow,11896,2
46892,443,allow,11897,1
55828,443,allow,11898,2
61066,53,allow,11899,1
23613,53,allow,11900,1
61230,53,allow,11901,1
64069,53,allow,11902,1
52413,53,allow,11903,1
64967,27051,allow,11904,1
53801,53,allow,11905,1
58935,443,allow,11906,1
63034,443,allow,11907,2
58173,993,allow,11908,1
49786,443,allow,11909,2
36604,443,allow,11910,1
34432,80,allow,11911,1
55641,53,allow,11912,5
49686,53,allow,11913,5
46674,53,allow,11914,1
60333,443,allow,11915,1
48778,443,allow,11916,1
34298,53,allow,11917,1
56746,443,allow,11918,2
49830,443,allow,11919,2
56067,53,allow,11920,5
58934,443,allow,11921,1
64900,53,allow,11922,4
49447,53,allow,11923,2
46707,443,allow,11924,1
49777,53,allow,11925,8
49747,53,allow,11926,2
63884,53,allow,11927,1
38564,443,allow,11928,1
33947,443,allow,11929,1
45679,53,allow,11930,1
60469,60092,allow,11931,2
63848,80,allow,11932,1
57206,53,allow,11933,1
59782,53,allow,11934,1
49251,53,allow,11935,1
49908,53,allow,11936,1
36621,443,allow,11937,1
51218,5223,allow,11938,1
38405,80,allow,11939,1
53882,13613,allow,11940,1
17428,3389,allow,11941,1
54816,443,allow,11942,1
60472,20273,allow,11943,2
55701,31543,allow,11944,1
37116,80,allow,11945,1
56700,80,allow,11946,1
56745,443,allow,11947,2
51709,53,allow,11948,1
37611,443,allow,11949,3
54550,53,allow,11950,1
9742,80,allow,11951,1
43910,443,allow,11952,1
40026,443,allow,11953,1
58841,443,allow,11954,2
50654,80,allow,11955,1
50655,80,allow,11956,3
61956,80,allow,11957,1
64987,27042,allow,11958,1
58764,53,allow,11959,1
50077,53,allow,11960,3
49620,53,allow,11961,4
56267,53,allow,11962,1
54974,53,allow,11963,1
64892,53,allow,11964,3
47512,443,allow,11965,1
44847,22467,allow,11966,1
19473,40959,allow,11967,1
65381,53,allow,11968,2
62345,443,allow,11969,1
53270,443,allow,11970,3
43880,80,allow,11971,1
56809,53,allow,11972,8
9227,443,allow,11973,1
52092,443,allow,11974,2
56109,53,allow,11975,3
54528,53,allow,11976,1
46331,53,allow,11977,1
65506,53,allow,11978,4
65505,443,allow,11979,1
49866,53,allow,11980,1
64546,53,allow,11981,5
49359,53,allow,11982,6
51622,53,allow,11983,1
64549,53,allow,11984,1
57338,443,allow,11985,2
55961,53,allow,11986,1
49598,53,allow,11987,1
49255,53,allow,11988,1
56160,53,allow,11989,5
48817,57013,allow,11990,1
51221,3054,allow,11991,1
49977,53,allow,11992,2
65335,53,allow,11993,1
64357,53,allow,11994,9
57210,53,allow,11995,1
55660,53,allow,11996,3
63095,443,allow,11997,1
63094,53,allow,11998,1
63092,53,allow,11999,1
55945,53,allow,12000,6
54540,443,allow,12001,1
56560,53,allow,12002,10
50999,53,allow,12003,1
63631,443,allow,12004,1
62287,443,allow,12005,1
45908,443,allow,12006,1
55320,53,allow,12007,2
55750,53,allow,12008,2
63093,443,allow,12009,1
50098,53,allow,12010,2
55795,443,allow,12011,1
58029,443,allow,12012,1
58031,443,allow,12013,1
30188,49786,allow,12014,1
60596,53,allow,12015,1
55942,53,allow,12016,4
54960,443,allow,12017,1
42158,443,allow,12018,1
63319,53,allow,12019,1
56699,80,allow,12020,1
49221,36069,allow,12021,1
55989,53,allow,12022,4
53800,53,allow,12023,1
64472,53,allow,12024,4
63087,443,allow,12025,1
64576,53,allow,12026,4
63076,443,allow,12027,2
50458,53,allow,12028,3
57359,53,allow,12029,1
49763,53,allow,12030,1
63126,445,deny,12031,2
63124,445,deny,12032,1
63287,445,deny,12033,1
50321,18593,deny,12034,1
51511,445,deny,12035,2
63111,445,deny,12036,2
63110,445,deny,12037,1
63106,445,deny,12038,1
3717,25174,deny,12039,3
63285,445,deny,12040,1
63101,445,deny,12041,2
63100,445,deny,12042,2
63278,445,deny,12043,2
63272,445,deny,12044,2
51310,64147,deny,12045,3
65006,26467,deny,12046,3
51413,57470,deny,12047,4
63089,445,deny,12048,1
12318,36866,deny,12049,1
54769,50584,deny,12050,3
51045,25174,deny,12051,3
51503,445,deny,12052,2
51501,445,deny,12053,1
51499,445,deny,12054,2
61840,25174,deny,12055,3
63255,445,deny,12056,1
63257,445,deny,12057,1
63258,445,deny,12058,1
7356,25174,deny,12059,3
14614,25174,deny,12060,3
56249,55442,deny,12061,3
63085,445,deny,12062,2
54418,22114,deny,12063,3
21604,50201,deny,12064,3
63076,445,deny,12065,1
63075,445,deny,12066,1
63074,445,deny,12067,1
63071,445,deny,12068,2
63068,445,deny,12069,2
63982,25174,deny,12070,3
51492,445,deny,12071,1
51487,445,deny,12072,1
51485,445,deny,12073,1
51480,445,deny,12074,3
63241,445,deny,12075,1
63240,445,deny,12076,1
15442,22114,deny,12077,3
37429,25174,deny,12078,2
7810,25174,deny,12079,3
51478,445,deny,12080,1
63062,445,deny,12081,1
52430,35440,deny,12082,3
51471,445,deny,12083,3
51470,445,deny,12084,1
51468,445,deny,12085,2
23021,2222,deny,12086,1
63055,445,deny,12087,1
